post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,total_posts,highly_active_influencer,mean_days_between_posts,frequency_of_posts_per_month,log_of_frequency_of_posts_per_month,influencer_score,Rank,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,post_early_likes,post_early_comments,post_early_shares,post_early_total_engagement,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement,high_enough_reach,spike_indicator,likes_spike_indicator,post_success_score,Early_and_total_likes,reach_to_follower_ratio,total_likes,sustained_engagement
1042.0,194.0,2025-11-14 00:00:00,experiential,image,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,197.0,6.0,1.0,204.0,3.4,3.5,0.626172106,4820.0,10752.0,2.231,6.32,0.045,-0.366577435,0.0,197.0,3.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,197.0,0.0,0.0,1.02,1.0,0.040871369,True,0.5634,394.0,0
4328.0,194.0,2024-01-26 00:00:00,informational,image,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,71.0,3.0,1.0,75.0,1.25,2.0,-0.460570233,5362.0,7902.0,1.474,7.09,0.09,-0.412071749,0.0,71.0,7.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,71.0,0.0,0.0,0.94937,1.0,0.013241328,True,0.6268,142.0,0
509.0,194.0,2025-07-19 00:00:00,promotional,image,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,39.0,5.0,2.0,46.0,0.766666667,2.0,-0.572208189,5904.0,9739.0,1.65,6.54,0.082,-0.371170961,0.0,39.0,3.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,39.0,0.0,0.0,1.09524,1.0,0.006605691,True,0.6901,78.0,0
8371.0,194.0,2025-12-16 00:00:00,experiential,video,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,95.0,17.0,0.0,112.0,1.866666667,18.0,0.290416206,16102.0,27188.0,1.688,6.52,0.116,0.431297639,0.0,95.0,3.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,95.0,0.0,0.0,1.13131,1.0,0.005899888,True,1.8822,190.0,0
2282.0,194.0,2024-03-19 00:00:00,experiential,carousel,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,7.0,9.0,3.0,19.0,0.316666667,2.5,-0.596344335,1736.0,2921.0,1.683,7.05,0.026,-1.220013931,0.0,9.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,9.0,0.0,0.0,1.72727,0.7777778,0.005184332,False,0.2029,16.0,0
6943.0,194.0,2024-01-04 00:00:00,promotional,carousel,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,28.0,3.0,5.0,36.0,0.6,0.666666667,-0.612552972,5989.0,7250.0,1.211,7.46,0.121,-0.381394588,0.0,28.0,2.0,0.0,30.0,2.0,0.0,1.0,0.000334,0.0,0.051453854,28.0,3.0,0.0,1.2,1.0,0.004675238,True,0.7001,56.0,0
2183.0,194.0,2025-06-02 00:00:00,experiential,image,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,9.0,4.0,1.0,14.0,0.233333333,2.5,-0.886980887,3805.0,5021.0,1.32,6.58,0.057,-0.856395013,0.0,9.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,9.0,0.0,0.0,1.16667,1.0,0.002365309,True,0.4448,18.0,0
3867.0,194.0,2024-03-19 00:00:00,informational,video,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,26.0,5.0,16.0,47.0,0.783333333,0.352941176,-0.061450767,11987.0,19545.0,1.631,5.81,0.151,0.019722676,0.0,26.0,7.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,26.0,0.0,0.0,1.30556,1.0,0.002169016,True,1.4012,52.0,0
1933.0,194.0,2025-01-17 00:00:00,informational,video,8555.0,9.054271186,0.0,9.0,0.0,89.0,0.38,-0.98,8.07,734.0,6.94,60.0,22.0,7.0,1.0,30.0,0.5,4.0,-0.657145908,10210.0,17073.0,1.672,7.33,0.123,0.225930859,0.0,22.0,2.0,4.0,28.0,1.0,0.0,1.0,9.8e-05,0.0,-0.188300109,22.0,2.0,0.0,1.07143,1.0,0.00215475,True,1.1935,44.0,0
597.0,124.0,2024-08-29 00:00:00,informational,image,7318.0,8.898092346,0.0,6.0,0.0,105.0,0.25,-1.39,7.51,769.0,3.04,60.0,90.0,3.0,10.0,103.0,1.716666667,0.363636364,0.075229905,3681.0,4316.0,1.173,7.17,0.043,-0.839743919,0.0,90.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,90.0,0.0,0.0,1.13187,1.0,0.024449878,True,0.503,180.0,0
1086.0,124.0,2024-03-09 00:00:00,experiential,video,7318.0,8.898092346,0.0,6.0,0.0,105.0,0.25,-1.39,7.51,769.0,3.04,60.0,91.0,40.0,7.0,138.0,2.3,5.125,1.571023875,11436.0,15377.0,1.345,5.37,0.244,-0.249346029,0.0,91.0,1.0,0.0,92.0,0.0,1.0,0.0,0.0,8.7e-05,-0.390664234,91.0,1.0,0.0,1.5,1.0,0.007957328,True,1.5627,182.0,0
7184.0,124.0,2024-12-29 00:00:00,informational,image,7318.0,8.898092346,0.0,6.0,0.0,105.0,0.25,-1.39,7.51,769.0,3.04,60.0,48.0,3.0,2.0,53.0,0.883333333,1.333333333,-0.591460742,6996.0,6996.0,1.0,7.19,0.085,-0.426950467,0.0,48.0,1.0,0.0,49.0,2.0,0.0,1.0,0.000286,0.0,0.051453854,48.0,3.0,0.0,1.08163,1.0,0.006861063,True,0.956,96.0,0
160.0,124.0,2025-11-27 00:00:00,informational,video,7318.0,8.898092346,0.0,6.0,0.0,105.0,0.25,-1.39,7.51,769.0,3.04,60.0,29.0,6.0,5.0,40.0,0.666666667,1.166666667,-0.473717004,4264.0,8069.0,1.892,6.63,0.076,-0.51496473,0.0,29.0,5.0,2.0,36.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,29.0,1.0,0.0,1.11111,1.0,0.006801126,True,0.5827,58.0,0
2109.0,124.0,2025-10-18 00:00:00,experiential,carousel,7318.0,8.898092346,0.0,6.0,0.0,105.0,0.25,-1.39,7.51,769.0,3.04,60.0,36.0,2.0,0.0,38.0,0.633333333,3.0,-0.813259186,7604.0,13729.0,1.805,7.87,0.026,0.144487336,0.0,36.0,5.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,36.0,0.0,0.0,0.90476,1.0,0.00473435,True,1.0391,72.0,0
7943.0,124.0,2025-08-08 00:00:00,informational,carousel,7318.0,8.898092346,0.0,6.0,0.0,105.0,0.25,-1.39,7.51,769.0,3.04,60.0,4.0,4.0,5.0,13.0,0.216666667,0.833333333,-0.750800089,5031.0,8836.0,1.756,6.22,0.103,-0.522740758,0.0,4.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,4.0,0.0,0.0,1.18182,1.0,0.000795071,True,0.6875,8.0,0
4293.0,96.0,2024-09-04 00:00:00,experiential,video,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,104.0,2.0,8.0,114.0,1.9,0.333333333,0.050595986,4966.0,10546.0,2.124,6.95,0.148,-0.248903471,0.0,104.0,0.0,3.0,107.0,1.0,0.0,0.0,0.000201,0.0,-0.398098621,104.0,1.0,0.0,1.06542,1.0,0.020942408,True,0.7217,208.0,0
2309.0,96.0,2024-05-10 00:00:00,informational,video,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,127.0,0.0,2.0,129.0,2.15,0.333333333,-0.123636632,6895.0,8756.0,1.27,7.23,0.195,-0.283386846,0.0,127.0,1.0,1.0,129.0,0.0,1.0,0.0,0.0,0.000145,-0.390664234,127.0,1.0,0.0,1.0,1.0,0.018419144,True,1.002,254.0,0
7043.0,96.0,2025-02-21 00:00:00,promotional,image,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,71.0,3.0,1.0,75.0,1.25,2.0,-0.460570233,4747.0,8019.0,1.689,6.94,0.082,-0.446132381,0.0,71.0,3.0,2.0,76.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,71.0,1.0,0.0,0.98684,1.0,0.014956815,True,0.6899,142.0,0
1433.0,96.0,2025-01-18 00:00:00,informational,image,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,53.0,1.0,15.0,69.0,1.15,0.125,-0.075230876,3765.0,5802.0,1.541,6.7,0.106,-0.738736742,0.0,53.0,9.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,53.0,0.0,0.0,1.09524,1.0,0.014077025,True,0.5472,106.0,0
8242.0,96.0,2024-12-25 00:00:00,informational,image,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,125.0,14.0,1.0,140.0,2.333333333,7.5,0.430185282,12613.0,22887.0,1.815,4.93,0.038,-0.083993171,0.0,125.0,5.0,1.0,131.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,125.0,1.0,0.0,1.0687,1.0,0.00991041,True,1.833,250.0,0
512.0,96.0,2024-05-16 00:00:00,promotional,image,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,96.0,4.0,2.0,102.0,1.7,1.666666667,-0.18371379,9810.0,17321.0,1.766,5.4,0.12,-0.181436916,0.0,96.0,4.0,1.0,101.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,96.0,1.0,0.0,1.0099,1.0,0.009785933,True,1.4257,192.0,0
2233.0,96.0,2024-08-08 00:00:00,experiential,video,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,50.0,16.0,3.0,69.0,1.15,4.25,0.035991796,6860.0,7567.0,1.103,7.44,0.054,-0.335933009,0.0,50.0,3.0,2.0,55.0,1.0,0.0,2.0,0.000146,0.0,-0.065575847,50.0,3.0,0.0,1.25455,1.0,0.00728863,True,0.9969,100.0,0
1078.0,96.0,2024-07-09 00:00:00,promotional,image,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,21.0,16.0,0.0,37.0,0.616666667,17.0,-0.314495271,3633.0,4876.0,1.342,5.83,0.059,-1.045420055,0.0,21.0,0.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,21.0,1.0,0.0,1.68182,1.0,0.005780347,True,0.528,42.0,0
1990.0,96.0,2024-10-17 00:00:00,informational,image,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,30.0,4.0,3.0,37.0,0.616666667,1.25,-0.640684091,5226.0,9526.0,1.823,7.89,0.147,-0.140895979,0.0,30.0,14.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,30.0,0.0,0.0,0.80435,1.0,0.005740528,True,0.7595,60.0,0
9369.0,96.0,2024-09-14 00:00:00,promotional,carousel,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,38.0,1.0,1.0,40.0,0.666666667,1.0,-0.798319326,8647.0,16346.0,1.89,5.67,0.038,-0.169085008,0.0,38.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,38.0,0.0,0.0,1.0,1.0,0.004394588,True,1.2566,76.0,0
5912.0,96.0,2024-12-20 00:00:00,informational,video,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,25.0,1.0,3.0,29.0,0.483333333,0.5,-0.809853062,10416.0,17620.0,1.692,6.13,0.0,0.005850406,0.0,25.0,5.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,25.0,0.0,0.0,0.85294,1.0,0.002400154,True,1.5137,50.0,0
6612.0,96.0,2024-12-02 00:00:00,informational,video,6881.0,8.836519269,0.0,12.0,0.0,24.0,0.5,-0.69,8.14,743.0,4.59,60.0,20.0,10.0,8.0,38.0,0.633333333,1.222222222,-0.23638985,18987.0,23594.0,1.243,5.02,0.101,0.011423041,0.0,20.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,20.0,0.0,0.0,1.72727,1.0,0.001053352,True,2.7593,40.0,0
3659.0,205.0,2024-05-06 00:00:00,informational,image,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,133.0,0.0,2.0,135.0,2.25,0.333333333,-0.078137126,4171.0,4539.0,1.088,5.7,0.067,-1.09840246,0.0,133.0,4.0,2.0,139.0,2.0,0.0,0.0,0.00048,0.0,-0.158344658,133.0,2.0,0.0,0.97122,1.0,0.031886838,True,0.5563,266.0,0
6683.0,205.0,2025-11-19 00:00:00,informational,image,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,57.0,3.0,5.0,65.0,1.083333333,0.666666667,-0.392638694,2932.0,4413.0,1.505,6.81,0.196,-0.929315357,0.0,57.0,1.0,11.0,69.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,57.0,0.0,0.0,0.94203,1.0,0.019440655,True,0.391,114.0,0
8275.0,205.0,2024-03-06 00:00:00,experiential,image,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,72.0,2.0,2.0,76.0,1.266666667,1.0,-0.453213624,3842.0,4464.0,1.162,5.67,0.161,-1.129729723,0.0,72.0,1.0,1.0,74.0,1.0,1.0,0.0,0.00026,0.00026,0.019197873,72.0,2.0,0.0,1.02703,1.0,0.018740239,True,0.5124,144.0,0
5266.0,205.0,2025-07-23 00:00:00,informational,image,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,78.0,3.0,7.0,88.0,1.466666667,0.5,-0.146341897,5211.0,5681.0,1.09,6.19,0.095,-0.811157887,0.0,78.0,3.0,1.0,82.0,0.0,1.0,1.0,0.0,0.000192,-0.180865722,78.0,2.0,0.0,1.07317,1.0,0.014968336,True,0.695,156.0,0
843.0,205.0,2025-01-12 00:00:00,informational,image,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,49.0,4.0,0.0,53.0,0.883333333,5.0,-0.627175112,4206.0,5451.0,1.296,7.29,0.0,-0.648730268,0.0,49.0,1.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,49.0,1.0,0.0,1.06,1.0,0.011650024,True,0.5609,98.0,0
3572.0,205.0,2024-07-21 00:00:00,experiential,carousel,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,42.0,6.0,2.0,50.0,0.833333333,2.333333333,-0.505707531,3620.0,4728.0,1.306,4.93,0.045,-1.287212237,0.0,42.0,7.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,42.0,0.0,0.0,0.96154,1.0,0.01160221,True,0.4828,84.0,0
158.0,205.0,2025-06-15 00:00:00,promotional,video,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,48.0,3.0,1.0,52.0,0.866666667,2.0,-0.634985005,4764.0,6487.0,1.362,6.26,0.089,-0.726602867,0.0,48.0,2.0,6.0,56.0,0.0,1.0,0.0,0.0,0.00021,-0.390664234,48.0,1.0,0.0,0.92857,1.0,0.010075567,True,0.6354,96.0,0
5738.0,205.0,2024-11-30 00:00:00,informational,image,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,53.0,6.0,0.0,59.0,0.983333333,7.0,-0.509340297,5816.0,7958.0,1.368,5.15,0.162,-0.82642032,0.0,53.0,12.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,53.0,0.0,0.0,0.90769,1.0,0.009112792,True,0.7757,106.0,0
7235.0,205.0,2025-03-13 00:00:00,experiential,carousel,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,30.0,5.0,7.0,42.0,0.7,0.75,-0.422836132,3762.0,6621.0,1.76,6.49,0.133,-0.692829234,0.0,30.0,1.0,0.0,31.0,1.0,0.0,0.0,0.000266,0.0,-0.398098621,30.0,1.0,0.0,1.35484,1.0,0.007974482,True,0.5017,60.0,0
9051.0,205.0,2025-05-09 00:00:00,promotional,video,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,35.0,6.0,7.0,48.0,0.8,0.875,-0.341168971,6253.0,7612.0,1.217,8.52,0.172,-0.159070982,0.0,35.0,1.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,35.0,0.0,0.0,1.26316,1.0,0.005597313,True,0.834,70.0,0
8199.0,205.0,2025-08-05 00:00:00,informational,carousel,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,14.0,6.0,5.0,25.0,0.416666667,1.166666667,-0.587465768,3357.0,6730.0,2.005,6.21,0.038,-0.751640079,0.0,14.0,6.0,1.0,21.0,1.0,0.0,0.0,0.000298,0.0,-0.398098621,14.0,1.0,0.0,1.19048,1.0,0.00417039,True,0.4477,28.0,0
979.0,205.0,2025-04-15 00:00:00,informational,image,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,22.0,6.0,0.0,28.0,0.466666667,7.0,-0.744421077,6567.0,7314.0,1.114,6.78,0.008,-0.491960301,0.0,22.0,0.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,22.0,1.0,0.0,1.21739,1.0,0.003350084,True,0.8758,44.0,0
7407.0,205.0,2025-04-27 00:00:00,experiential,video,7498.0,8.922391597,0.0,13.0,0.0,48.0,0.54,-0.61,8.31,755.0,5.84,60.0,23.0,11.0,3.0,37.0,0.616666667,3.0,-0.387510508,9430.0,11875.0,1.259,6.85,0.046,-0.116081959,0.0,23.0,7.0,1.0,31.0,1.0,0.0,0.0,0.000106,0.0,-0.398098621,23.0,1.0,0.0,1.19355,1.0,0.002439024,True,1.2577,46.0,0
2665.0,503.0,2025-11-08 00:00:00,experiential,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,110.0,7.0,8.0,125.0,2.083333333,0.888888889,0.31485002,5749.0,7464.0,1.298,7.37,0.065,-0.386258064,0.0,110.0,4.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,110.0,0.0,0.0,1.07759,1.0,0.019133762,True,0.783,220.0,0
2912.0,503.0,2024-03-07 00:00:00,informational,image,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,89.0,3.0,1.0,93.0,1.55,2.0,-0.324071715,5175.0,8808.0,1.702,6.36,0.071,-0.491792991,0.0,89.0,17.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,89.0,0.0,0.0,0.86916,1.0,0.017198068,True,0.7048,178.0,0
8032.0,503.0,2024-06-12 00:00:00,experiential,carousel,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,57.0,7.0,5.0,69.0,1.15,1.333333333,-0.217635071,3340.0,3621.0,1.084,6.9,0.089,-1.017574405,0.0,57.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,57.0,0.0,0.0,1.18966,1.0,0.017065868,True,0.4549,114.0,0
2053.0,503.0,2024-08-28 00:00:00,promotional,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,89.0,1.0,0.0,90.0,1.5,2.0,-0.45509779,5611.0,7212.0,1.285,7.36,0.11,-0.413709929,0.0,89.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,89.0,0.0,0.0,1.0,1.0,0.0158617,True,0.7642,178.0,0
3238.0,503.0,2024-01-29 00:00:00,experiential,carousel,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,84.0,5.0,1.0,90.0,1.5,3.0,-0.274486159,5769.0,6113.0,1.06,6.5,0.114,-0.681940723,0.0,84.0,2.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,84.0,0.0,0.0,1.0,1.0,0.014560582,True,0.7858,168.0,0
4364.0,503.0,2024-06-17 00:00:00,experiential,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,81.0,2.0,3.0,86.0,1.433333333,0.75,-0.341440102,7007.0,8365.0,1.194,8.82,0.149,-0.032777436,0.0,81.0,12.0,3.0,96.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,81.0,0.0,0.0,0.89583,1.0,0.011559869,True,0.9544,162.0,0
8227.0,503.0,2025-07-25 00:00:00,promotional,carousel,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,25.0,14.0,2.0,41.0,0.683333333,5.0,-0.284615552,2427.0,3725.0,1.535,6.48,0.084,-1.132929153,0.0,25.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,25.0,0.0,0.0,1.51852,1.0,0.010300783,True,0.3306,50.0,0
4086.0,503.0,2025-02-28 00:00:00,promotional,image,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,73.0,4.0,7.0,84.0,1.4,0.625,-0.140507246,7501.0,10803.0,1.44,5.63,0.106,-0.474626765,0.0,73.0,1.0,2.0,76.0,1.0,0.0,0.0,0.000133,0.0,-0.398098621,73.0,1.0,0.0,1.10526,1.0,0.009732036,True,1.0217,146.0,0
7613.0,503.0,2024-07-30 00:00:00,experiential,carousel,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,68.0,5.0,1.0,74.0,1.233333333,3.0,-0.395818175,7693.0,16578.0,2.155,5.57,0.172,-0.192281153,0.0,68.0,0.0,4.0,72.0,0.0,1.0,1.0,0.0,0.00013,-0.180865722,68.0,2.0,0.0,1.02778,1.0,0.008839204,True,1.0478,136.0,0
7932.0,503.0,2025-03-19 00:00:00,promotional,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,105.0,8.0,1.0,114.0,1.9,4.5,0.016014828,16240.0,19568.0,1.205,5.2,0.151,-0.085111911,0.0,105.0,11.0,1.0,117.0,0.0,1.0,1.0,0.0,6.2e-05,-0.180865722,105.0,2.0,0.0,0.97436,1.0,0.006465517,True,2.2119,210.0,0
6115.0,503.0,2024-11-01 00:00:00,promotional,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,67.0,18.0,7.0,92.0,1.533333333,2.375,0.426505927,10375.0,12706.0,1.225,4.75,0.139,-0.54620269,0.0,67.0,5.0,6.0,78.0,1.0,0.0,0.0,9.6e-05,0.0,-0.398098621,67.0,1.0,0.0,1.17949,1.0,0.006457831,True,1.4131,134.0,0
8403.0,503.0,2025-12-27 00:00:00,experiential,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,26.0,5.0,4.0,35.0,0.583333333,1.2,-0.583741926,4152.0,9163.0,2.207,7.54,0.154,-0.250325831,0.0,26.0,7.0,0.0,33.0,1.0,0.0,0.0,0.000241,0.0,-0.398098621,26.0,1.0,0.0,1.06061,1.0,0.006262042,True,0.5655,52.0,0
9598.0,503.0,2024-03-21 00:00:00,experiential,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,45.0,1.0,1.0,47.0,0.783333333,1.0,-0.745236569,8358.0,11169.0,1.336,5.97,0.027,-0.359637871,0.0,45.0,5.0,0.0,50.0,0.0,0.0,2.0,0.0,0.0,-0.475437954,45.0,2.0,0.0,0.94,1.0,0.005384063,True,1.1384,90.0,0
5156.0,503.0,2025-02-14 00:00:00,experiential,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,83.0,5.0,6.0,94.0,1.566666667,0.857142857,-0.064448094,15659.0,26580.0,1.697,7.67,0.187,0.635964652,0.0,83.0,2.0,2.0,87.0,0.0,1.0,0.0,0.0,6.4e-05,-0.390664234,83.0,1.0,0.0,1.08046,1.0,0.005300466,True,2.1328,166.0,0
1789.0,503.0,2025-05-26 00:00:00,informational,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,101.0,2.0,2.0,105.0,1.75,1.0,-0.233299346,20219.0,24655.0,1.219,5.66,0.101,0.207222359,0.0,101.0,3.0,0.0,104.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,101.0,1.0,0.0,1.00962,1.0,0.004995301,True,2.7539,202.0,0
5889.0,503.0,2024-09-22 00:00:00,promotional,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,17.0,8.0,2.0,27.0,0.45,3.0,-0.607786994,3981.0,5297.0,1.331,6.83,0.06,-0.764554722,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,17.0,0.0,0.0,1.58824,1.0,0.004270284,True,0.5422,34.0,0
1465.0,503.0,2024-04-10 00:00:00,experiential,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,28.0,0.0,4.0,32.0,0.533333333,0.2,-0.787329952,6574.0,13341.0,2.029,6.58,0.087,-0.134881345,0.0,28.0,0.0,1.0,29.0,0.0,1.0,0.0,0.0,0.000152,-0.390664234,28.0,1.0,0.0,1.10345,1.0,0.004259203,True,0.8954,56.0,0
789.0,503.0,2024-12-02 00:00:00,promotional,image,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,19.0,3.0,3.0,25.0,0.416666667,1.0,-0.767850757,6779.0,9819.0,1.448,6.18,0.106,-0.425819451,0.0,19.0,9.0,1.0,29.0,2.0,0.0,0.0,0.000295,0.0,-0.158344658,19.0,2.0,0.0,0.86207,1.0,0.002802773,True,0.9233,38.0,0
9696.0,503.0,2024-01-08 00:00:00,experiential,video,7342.0,8.901366564,0.0,23.0,1.0,31.0,0.96,-0.04,8.86,699.0,3.46,60.0,43.0,16.0,12.0,71.0,1.183333333,1.307692308,0.374627409,16659.0,17261.0,1.036,6.95,0.175,0.23173722,0.0,43.0,17.0,0.0,60.0,1.0,0.0,0.0,6e-05,0.0,-0.398098621,43.0,1.0,0.0,1.18333,1.0,0.002581187,True,2.269,86.0,0
